amplitude,period,wave
69,44,"[0, 10, 19, 29, 37, 45, 52, 58, 63, 66, 68, 69, 68, 66, 63, 58, 52, 45, 37, 29, 19, 10, 0, -10, -19, -29, -37, -45, -52, -58, -63, -66, -68, -69, -68, -66, -63, -58, -52, -45, -37, -29, -19, -10, 0, 10, 19, 29, 37, 45, 52, 58, 63, 66, 68, 69, 68, 66, 63, 58, 52, 45, 37, 29, 19, 10, 0, -10, -19, -29, -37, -45, -52, -58, -63, -66, -68, -69, -68, -66, -63, -58, -52, -45, -37, -29, -19, -10, 0, 10, 19, 29, 37, 45, 52, 58, 63, 66, 68, 69]"
48,64,"[0, 5, 9, 14, 18, 23, 27, 30, 34, 37, 40, 42, 44, 46, 47, 48, 48, 48, 47, 46, 44, 42, 40, 37, 34, 30, 27, 23, 18, 14, 9, 5, 0, -5, -9, -14, -18, -23, -27, -30, -34, -37, -40, -42, -44, -46, -47, -48, -48, -48, -47, -46, -44, -42, -40, -37, -34, -30, -27, -23, -18, -14, -9, -5, 0, 5, 9, 14, 18, 23, 27, 30, 34, 37, 40, 42, 44, 46, 47, 48, 48, 48, 47, 46, 44, 42, 40, 37, 34, 30, 27, 23, 18, 14, 9, 5, 0, -5, -9, -14]"
51,50,"[0, 6, 13, 19, 25, 30, 35, 39, 43, 46, 49, 50, 51, 51, 50, 49, 46, 43, 39, 35, 30, 25, 19, 13, 6, 0, -6, -13, -19, -25, -30, -35, -39, -43, -46, -49, -50, -51, -51, -50, -49, -46, -43, -39, -35, -30, -25, -19, -13, -6, 0, 6, 13, 19, 25, 30, 35, 39, 43, 46, 49, 50, 51, 51, 50, 49, 46, 43, 39, 35, 30, 25, 19, 13, 6, 0, -6, -13, -19, -25, -30, -35, -39, -43, -46, -49, -50, -51, -51, -50, -49, -46, -43, -39, -35, -30, -25, -19, -13, -6]"
33,95,"[0, 2, 4, 7, 9, 11, 13, 15, 17, 19, 20, 22, 24, 25, 26, 28, 29, 30, 31, 31, 32, 32, 33, 33, 33, 33, 33, 32, 32, 31, 30, 29, 28, 27, 26, 24, 23, 21, 19, 18, 16, 14, 12, 10, 8, 5, 3, 1, -1, -3, -5, -8, -10, -12, -14, -16, -18, -19, -21, -23, -24, -26, -27, -28, -29, -30, -31, -32, -32, -33, -33, -33, -33, -33, -32, -32, -31, -31, -30, -29, -28, -26, -25, -24, -22, -20, -19, -17, -15, -13, -11, -9, -7, -4, -2, 0, 2, 4, 7, 9]"
33,94,"[0, 2, 4, 7, 9, 11, 13, 15, 17, 19, 20, 22, 24, 25, 27, 28, 29, 30, 31, 32, 32, 33, 33, 33, 33, 33, 33, 32, 32, 31, 30, 29, 28, 27, 25, 24, 22, 20, 19, 17, 15, 13, 11, 9, 7, 4, 2, 0, -2, -4, -7, -9, -11, -13, -15, -17, -19, -20, -22, -24, -25, -27, -28, -29, -30, -31, -32, -32, -33, -33, -33, -33, -33, -33, -32, -32, -31, -30, -29, -28, -27, -25, -24, -22, -20, -19, -17, -15, -13, -11, -9, -7, -4, -2, 0, 2, 4, 7, 9, 11]"
35,75,"[0, 3, 6, 9, 12, 14, 17, 19, 22, 24, 26, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 34, 34, 33, 32, 30, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -30, -32, -33, -34, -34, -35, -35, -35, -35, -34, -33, -32, -31, -30, -28, -26, -24, -22, -19, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 19, 22, 24, 26, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 34, 34, 33, 32]"
31,99,"[0, 2, 4, 6, 8, 10, 12, 13, 15, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 30, 31, 31, 31, 31, 31, 31, 30, 30, 29, 29, 28, 27, 26, 25, 23, 22, 21, 19, 18, 16, 14, 12, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -12, -14, -16, -18, -19, -21, -22, -23, -25, -26, -27, -28, -29, -29, -30, -30, -31, -31, -31, -31, -31, -31, -30, -30, -29, -28, -27, -26, -25, -24, -23, -21, -20, -18, -17, -15, -13, -12, -10, -8, -6, -4, -2, 0]"
38,43,"[0, 6, 11, 16, 21, 25, 29, 32, 35, 37, 38, 38, 37, 36, 34, 31, 27, 23, 19, 14, 8, 3, -3, -8, -14, -19, -23, -27, -31, -34, -36, -37, -38, -38, -37, -35, -32, -29, -25, -21, -16, -11, -6, 0, 6, 11, 16, 21, 25, 29, 32, 35, 37, 38, 38, 37, 36, 34, 31, 27, 23, 19, 14, 8, 3, -3, -8, -14, -19, -23, -27, -31, -34, -36, -37, -38, -38, -37, -35, -32, -29, -25, -21, -16, -11, -6, 0, 6, 11, 16, 21, 25, 29, 32, 35, 37, 38, 38, 37, 36]"
31,67,"[0, 3, 6, 9, 11, 14, 17, 19, 21, 23, 25, 27, 28, 29, 30, 31, 31, 31, 31, 30, 30, 29, 27, 26, 24, 22, 20, 18, 15, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -15, -18, -20, -22, -24, -26, -27, -29, -30, -30, -31, -31, -31, -31, -30, -29, -28, -27, -25, -23, -21, -19, -17, -14, -11, -9, -6, -3, 0, 3, 6, 9, 11, 14, 17, 19, 21, 23, 25, 27, 28, 29, 30, 31, 31, 31, 31, 30, 30, 29, 27, 26, 24, 22, 20, 18, 15, 13, 10, 7, 4]"
30,45,"[0, 4, 8, 12, 16, 19, 22, 25, 27, 29, 30, 30, 30, 29, 28, 26, 24, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -24, -26, -28, -29, -30, -30, -30, -29, -27, -25, -22, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 22, 25, 27, 29, 30, 30, 30, 29, 28, 26, 24, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -24, -26, -28, -29, -30, -30, -30, -29, -27, -25, -22, -19, -16, -12, -8, -4, 0, 4, 8, 12, 16, 19, 22, 25, 27, 29]"
45,91,"[0, 3, 6, 9, 12, 15, 18, 21, 24, 26, 29, 31, 33, 35, 37, 39, 40, 41, 43, 43, 44, 45, 45, 45, 45, 44, 44, 43, 42, 41, 39, 38, 36, 34, 32, 30, 27, 25, 22, 20, 17, 14, 11, 8, 5, 2, -2, -5, -8, -11, -14, -17, -20, -22, -25, -27, -30, -32, -34, -36, -38, -39, -41, -42, -43, -44, -44, -45, -45, -45, -45, -44, -43, -43, -41, -40, -39, -37, -35, -33, -31, -29, -26, -24, -21, -18, -15, -12, -9, -6, -3, 0, 3, 6, 9, 12, 15, 18, 21, 24]"
30,50,"[0, 4, 7, 11, 14, 18, 21, 23, 25, 27, 29, 29, 30, 30, 29, 29, 27, 25, 23, 21, 18, 14, 11, 7, 4, 0, -4, -7, -11, -14, -18, -21, -23, -25, -27, -29, -29, -30, -30, -29, -29, -27, -25, -23, -21, -18, -14, -11, -7, -4, 0, 4, 7, 11, 14, 18, 21, 23, 25, 27, 29, 29, 30, 30, 29, 29, 27, 25, 23, 21, 18, 14, 11, 7, 4, 0, -4, -7, -11, -14, -18, -21, -23, -25, -27, -29, -29, -30, -30, -29, -29, -27, -25, -23, -21, -18, -14, -11, -7, -4]"
22,70,"[0, 2, 4, 6, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 21, 22, 22, 22, 22, 21, 21, 20, 19, 18, 17, 16, 14, 13, 11, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -11, -13, -14, -16, -17, -18, -19, -20, -21, -21, -22, -22, -22, -22, -21, -21, -20, -19, -18, -17, -16, -14, -13, -11, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21, 21, 22, 22, 22, 22, 21, 21, 20, 19, 18, 17, 16, 14, 13, 11]"
57,88,"[0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40, 43, 46, 48, 50, 52, 53, 55, 56, 56, 57, 57, 57, 56, 56, 55, 53, 52, 50, 48, 46, 43, 40, 37, 34, 31, 27, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -27, -31, -34, -37, -40, -43, -46, -48, -50, -52, -53, -55, -56, -56, -57, -57, -57, -56, -56, -55, -53, -52, -50, -48, -46, -43, -40, -37, -34, -31, -27, -24, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 24, 27, 31, 34, 37, 40]"
52,42,"[0, 8, 15, 23, 29, 35, 41, 45, 48, 51, 52, 52, 51, 48, 45, 41, 35, 29, 23, 15, 8, 0, -8, -15, -23, -29, -35, -41, -45, -48, -51, -52, -52, -51, -48, -45, -41, -35, -29, -23, -15, -8, 0, 8, 15, 23, 29, 35, 41, 45, 48, 51, 52, 52, 51, 48, 45, 41, 35, 29, 23, 15, 8, 0, -8, -15, -23, -29, -35, -41, -45, -48, -51, -52, -52, -51, -48, -45, -41, -35, -29, -23, -15, -8, 0, 8, 15, 23, 29, 35, 41, 45, 48, 51, 52, 52, 51, 48, 45, 41]"
41,93,"[0, 3, 6, 8, 11, 14, 16, 19, 21, 23, 26, 28, 30, 32, 33, 35, 36, 37, 38, 39, 40, 41, 41, 41, 41, 41, 40, 40, 39, 38, 37, 36, 34, 32, 31, 29, 27, 25, 22, 20, 17, 15, 12, 10, 7, 4, 1, -1, -4, -7, -10, -12, -15, -17, -20, -22, -25, -27, -29, -31, -32, -34, -36, -37, -38, -39, -40, -40, -41, -41, -41, -41, -41, -40, -39, -38, -37, -36, -35, -33, -32, -30, -28, -26, -23, -21, -19, -16, -14, -11, -8, -6, -3, 0, 3, 6, 8, 11, 14, 16]"
74,92,"[0, 5, 10, 15, 20, 25, 29, 34, 38, 43, 47, 51, 54, 57, 60, 63, 66, 68, 70, 71, 72, 73, 74, 74, 74, 73, 72, 71, 70, 68, 66, 63, 60, 57, 54, 51, 47, 43, 38, 34, 29, 25, 20, 15, 10, 5, 0, -5, -10, -15, -20, -25, -29, -34, -38, -43, -47, -51, -54, -57, -60, -63, -66, -68, -70, -71, -72, -73, -74, -74, -74, -73, -72, -71, -70, -68, -66, -63, -60, -57, -54, -51, -47, -43, -38, -34, -29, -25, -20, -15, -10, -5, 0, 5, 10, 15, 20, 25, 29, 34]"
38,58,"[0, 4, 8, 12, 16, 20, 23, 26, 29, 31, 34, 35, 37, 37, 38, 38, 37, 37, 35, 34, 31, 29, 26, 23, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -23, -26, -29, -31, -34, -35, -37, -37, -38, -38, -37, -37, -35, -34, -31, -29, -26, -23, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 23, 26, 29, 31, 34, 35, 37, 37, 38, 38, 37, 37, 35, 34, 31, 29, 26, 23, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -23, -26, -29, -31, -34, -35, -37]"
27,85,"[0, 2, 4, 6, 8, 10, 12, 13, 15, 17, 18, 20, 21, 22, 23, 24, 25, 26, 26, 27, 27, 27, 27, 27, 26, 26, 25, 25, 24, 23, 22, 20, 19, 17, 16, 14, 12, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -12, -14, -16, -17, -19, -20, -22, -23, -24, -25, -25, -26, -26, -27, -27, -27, -27, -27, -26, -26, -25, -24, -23, -22, -21, -20, -18, -17, -15, -13, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 13, 15, 17, 18, 20, 21, 22, 23]"
50,43,"[0, 7, 14, 21, 28, 33, 38, 43, 46, 48, 50, 50, 49, 47, 44, 41, 36, 31, 24, 18, 11, 4, -4, -11, -18, -24, -31, -36, -41, -44, -47, -49, -50, -50, -48, -46, -43, -38, -33, -28, -21, -14, -7, 0, 7, 14, 21, 28, 33, 38, 43, 46, 48, 50, 50, 49, 47, 44, 41, 36, 31, 24, 18, 11, 4, -4, -11, -18, -24, -31, -36, -41, -44, -47, -49, -50, -50, -48, -46, -43, -38, -33, -28, -21, -14, -7, 0, 7, 14, 21, 28, 33, 38, 43, 46, 48, 50, 50, 49, 47]"
64,98,"[0, 4, 8, 12, 16, 20, 24, 28, 31, 35, 38, 41, 45, 47, 50, 52, 55, 57, 59, 60, 61, 62, 63, 64, 64, 64, 64, 63, 62, 61, 60, 59, 57, 55, 52, 50, 47, 45, 41, 38, 35, 31, 28, 24, 20, 16, 12, 8, 4, 0, -4, -8, -12, -16, -20, -24, -28, -31, -35, -38, -41, -45, -47, -50, -52, -55, -57, -59, -60, -61, -62, -63, -64, -64, -64, -64, -63, -62, -61, -60, -59, -57, -55, -52, -50, -47, -45, -41, -38, -35, -31, -28, -24, -20, -16, -12, -8, -4, 0, 4]"
27,82,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 17, 19, 20, 21, 23, 24, 25, 25, 26, 27, 27, 27, 27, 27, 27, 26, 25, 25, 24, 23, 21, 20, 19, 17, 16, 14, 12, 10, 8, 6, 4, 2, 0, -2, -4, -6, -8, -10, -12, -14, -16, -17, -19, -20, -21, -23, -24, -25, -25, -26, -27, -27, -27, -27, -27, -27, -26, -25, -25, -24, -23, -21, -20, -19, -17, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 16, 17, 19, 20, 21, 23, 24, 25, 25, 26]"
55,66,"[0, 5, 10, 15, 20, 25, 30, 34, 38, 42, 45, 48, 50, 52, 53, 54, 55, 55, 54, 53, 52, 50, 48, 45, 42, 38, 34, 30, 25, 20, 15, 10, 5, 0, -5, -10, -15, -20, -25, -30, -34, -38, -42, -45, -48, -50, -52, -53, -54, -55, -55, -54, -53, -52, -50, -48, -45, -42, -38, -34, -30, -25, -20, -15, -10, -5, 0, 5, 10, 15, 20, 25, 30, 34, 38, 42, 45, 48, 50, 52, 53, 54, 55, 55, 54, 53, 52, 50, 48, 45, 42, 38, 34, 30, 25, 20, 15, 10, 5, 0]"
40,99,"[0, 3, 5, 8, 10, 12, 15, 17, 19, 22, 24, 26, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 39, 40, 40, 40, 40, 40, 39, 39, 38, 37, 36, 35, 33, 32, 30, 29, 27, 25, 23, 21, 18, 16, 14, 11, 9, 6, 4, 1, -1, -4, -6, -9, -11, -14, -16, -18, -21, -23, -25, -27, -29, -30, -32, -33, -35, -36, -37, -38, -39, -39, -40, -40, -40, -40, -40, -39, -39, -38, -37, -36, -35, -34, -33, -31, -29, -28, -26, -24, -22, -19, -17, -15, -12, -10, -8, -5, -3, 0]"
76,73,"[0, 7, 13, 19, 26, 32, 38, 43, 48, 53, 58, 62, 65, 68, 71, 73, 75, 76, 76, 76, 75, 74, 72, 70, 67, 64, 60, 55, 51, 46, 40, 35, 29, 23, 16, 10, 3, -3, -10, -16, -23, -29, -35, -40, -46, -51, -55, -60, -64, -67, -70, -72, -74, -75, -76, -76, -76, -75, -73, -71, -68, -65, -62, -58, -53, -48, -43, -38, -32, -26, -19, -13, -7, 0, 7, 13, 19, 26, 32, 38, 43, 48, 53, 58, 62, 65, 68, 71, 73, 75, 76, 76, 76, 75, 74, 72, 70, 67, 64, 60]"
41,58,"[0, 4, 9, 13, 17, 21, 25, 28, 31, 34, 36, 38, 40, 40, 41, 41, 40, 40, 38, 36, 34, 31, 28, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -28, -31, -34, -36, -38, -40, -40, -41, -41, -40, -40, -38, -36, -34, -31, -28, -25, -21, -17, -13, -9, -4, 0, 4, 9, 13, 17, 21, 25, 28, 31, 34, 36, 38, 40, 40, 41, 41, 40, 40, 38, 36, 34, 31, 28, 25, 21, 17, 13, 9, 4, 0, -4, -9, -13, -17, -21, -25, -28, -31, -34, -36, -38, -40]"
59,88,"[0, 4, 8, 13, 17, 21, 25, 28, 32, 35, 39, 42, 45, 47, 50, 52, 54, 55, 57, 58, 58, 59, 59, 59, 58, 58, 57, 55, 54, 52, 50, 47, 45, 42, 39, 35, 32, 28, 25, 21, 17, 13, 8, 4, 0, -4, -8, -13, -17, -21, -25, -28, -32, -35, -39, -42, -45, -47, -50, -52, -54, -55, -57, -58, -58, -59, -59, -59, -58, -58, -57, -55, -54, -52, -50, -47, -45, -42, -39, -35, -32, -28, -25, -21, -17, -13, -8, -4, 0, 4, 8, 13, 17, 21, 25, 28, 32, 35, 39, 42]"
36,47,"[0, 5, 10, 14, 18, 22, 26, 29, 32, 34, 35, 36, 36, 35, 34, 33, 30, 27, 24, 20, 16, 12, 7, 2, -2, -7, -12, -16, -20, -24, -27, -30, -33, -34, -35, -36, -36, -35, -34, -32, -29, -26, -22, -18, -14, -10, -5, 0, 5, 10, 14, 18, 22, 26, 29, 32, 34, 35, 36, 36, 35, 34, 33, 30, 27, 24, 20, 16, 12, 7, 2, -2, -7, -12, -16, -20, -24, -27, -30, -33, -34, -35, -36, -36, -35, -34, -32, -29, -26, -22, -18, -14, -10, -5, 0, 5, 10, 14, 18, 22]"
55,55,"[0, 6, 12, 18, 24, 30, 35, 39, 44, 47, 50, 52, 54, 55, 55, 54, 53, 51, 49, 45, 42, 37, 32, 27, 21, 15, 9, 3, -3, -9, -15, -21, -27, -32, -37, -42, -45, -49, -51, -53, -54, -55, -55, -54, -52, -50, -47, -44, -39, -35, -30, -24, -18, -12, -6, 0, 6, 12, 18, 24, 30, 35, 39, 44, 47, 50, 52, 54, 55, 55, 54, 53, 51, 49, 45, 42, 37, 32, 27, 21, 15, 9, 3, -3, -9, -15, -21, -27, -32, -37, -42, -45, -49, -51, -53, -54, -55, -55, -54, -52]"
62,70,"[0, 6, 11, 16, 22, 27, 32, 36, 41, 45, 48, 52, 55, 57, 59, 60, 61, 62, 62, 61, 60, 59, 57, 55, 52, 48, 45, 41, 36, 32, 27, 22, 16, 11, 6, 0, -6, -11, -16, -22, -27, -32, -36, -41, -45, -48, -52, -55, -57, -59, -60, -61, -62, -62, -61, -60, -59, -57, -55, -52, -48, -45, -41, -36, -32, -27, -22, -16, -11, -6, 0, 6, 11, 16, 22, 27, 32, 36, 41, 45, 48, 52, 55, 57, 59, 60, 61, 62, 62, 61, 60, 59, 57, 55, 52, 48, 45, 41, 36, 32]"
35,53,"[0, 4, 8, 12, 16, 20, 23, 26, 28, 31, 32, 34, 35, 35, 35, 34, 33, 32, 30, 27, 24, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -24, -27, -30, -32, -33, -34, -35, -35, -35, -34, -32, -31, -28, -26, -23, -20, -16, -12, -8, -4, 0, 4, 8, 12, 16, 20, 23, 26, 28, 31, 32, 34, 35, 35, 35, 34, 33, 32, 30, 27, 24, 21, 18, 14, 10, 6, 2, -2, -6, -10, -14, -18, -21, -24, -27, -30, -32, -33, -34, -35, -35, -35, -34, -32, -31, -28, -26]"
72,95,"[0, 5, 9, 14, 19, 23, 28, 32, 36, 40, 44, 48, 51, 55, 58, 60, 63, 65, 67, 68, 70, 71, 72, 72, 72, 72, 71, 70, 69, 68, 66, 64, 62, 59, 56, 53, 50, 46, 42, 38, 34, 30, 26, 21, 17, 12, 7, 2, -2, -7, -12, -17, -21, -26, -30, -34, -38, -42, -46, -50, -53, -56, -59, -62, -64, -66, -68, -69, -70, -71, -72, -72, -72, -72, -71, -70, -68, -67, -65, -63, -60, -58, -55, -51, -48, -44, -40, -36, -32, -28, -23, -19, -14, -9, -5, 0, 5, 9, 14, 19]"
23,67,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 17, 19, 20, 21, 22, 22, 23, 23, 23, 23, 22, 22, 21, 20, 19, 18, 16, 15, 13, 11, 9, 7, 5, 3, 1, -1, -3, -5, -7, -9, -11, -13, -15, -16, -18, -19, -20, -21, -22, -22, -23, -23, -23, -23, -22, -22, -21, -20, -19, -17, -16, -14, -12, -10, -8, -6, -4, -2, 0, 2, 4, 6, 8, 10, 12, 14, 16, 17, 19, 20, 21, 22, 22, 23, 23, 23, 23, 22, 22, 21, 20, 19, 18, 16, 15, 13, 11, 9, 7, 5, 3]"
50,41,"[0, 8, 15, 22, 29, 35, 40, 44, 47, 49, 50, 50, 48, 46, 42, 37, 32, 26, 19, 11, 4, -4, -11, -19, -26, -32, -37, -42, -46, -48, -50, -50, -49, -47, -44, -40, -35, -29, -22, -15, -8, 0, 8, 15, 22, 29, 35, 40, 44, 47, 49, 50, 50, 48, 46, 42, 37, 32, 26, 19, 11, 4, -4, -11, -19, -26, -32, -37, -42, -46, -48, -50, -50, -49, -47, -44, -40, -35, -29, -22, -15, -8, 0, 8, 15, 22, 29, 35, 40, 44, 47, 49, 50, 50, 48, 46, 42, 37, 32, 26]"
70,89,"[0, 5, 10, 15, 20, 24, 29, 33, 37, 42, 45, 49, 52, 56, 58, 61, 63, 65, 67, 68, 69, 70, 70, 70, 69, 69, 68, 66, 64, 62, 60, 57, 54, 51, 47, 44, 40, 35, 31, 27, 22, 17, 12, 7, 2, -2, -7, -12, -17, -22, -27, -31, -35, -40, -44, -47, -51, -54, -57, -60, -62, -64, -66, -68, -69, -69, -70, -70, -70, -69, -68, -67, -65, -63, -61, -58, -56, -52, -49, -45, -42, -37, -33, -29, -24, -20, -15, -10, -5, 0, 5, 10, 15, 20, 24, 29, 33, 37, 42, 45]"
27,98,"[0, 2, 3, 5, 7, 9, 10, 12, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 25, 26, 26, 27, 27, 27, 27, 27, 27, 26, 26, 25, 25, 24, 23, 22, 21, 20, 19, 18, 16, 15, 13, 12, 10, 9, 7, 5, 3, 2, 0, -2, -3, -5, -7, -9, -10, -12, -13, -15, -16, -18, -19, -20, -21, -22, -23, -24, -25, -25, -26, -26, -27, -27, -27, -27, -27, -27, -26, -26, -25, -25, -24, -23, -22, -21, -20, -19, -18, -16, -15, -13, -12, -10, -9, -7, -5, -3, -2, 0, 2]"
73,55,"[0, 8, 17, 25, 32, 39, 46, 52, 58, 63, 66, 69, 72, 73, 73, 72, 71, 68, 65, 60, 55, 49, 43, 36, 28, 21, 12, 4, -4, -12, -21, -28, -36, -43, -49, -55, -60, -65, -68, -71, -72, -73, -73, -72, -69, -66, -63, -58, -52, -46, -39, -32, -25, -17, -8, 0, 8, 17, 25, 32, 39, 46, 52, 58, 63, 66, 69, 72, 73, 73, 72, 71, 68, 65, 60, 55, 49, 43, 36, 28, 21, 12, 4, -4, -12, -21, -28, -36, -43, -49, -55, -60, -65, -68, -71, -72, -73, -73, -72, -69]"
69,85,"[0, 5, 10, 15, 20, 25, 30, 34, 38, 43, 46, 50, 53, 57, 59, 62, 64, 66, 67, 68, 69, 69, 69, 68, 68, 66, 65, 63, 61, 58, 55, 52, 48, 45, 41, 36, 32, 27, 23, 18, 13, 8, 3, -3, -8, -13, -18, -23, -27, -32, -36, -41, -45, -48, -52, -55, -58, -61, -63, -65, -66, -68, -68, -69, -69, -69, -68, -67, -66, -64, -62, -59, -57, -53, -50, -46, -43, -38, -34, -30, -25, -20, -15, -10, -5, 0, 5, 10, 15, 20, 25, 30, 34, 38, 43, 46, 50, 53, 57, 59]"
49,69,"[0, 4, 9, 13, 17, 22, 25, 29, 33, 36, 39, 41, 44, 45, 47, 48, 49, 49, 49, 48, 47, 46, 44, 42, 40, 37, 34, 31, 27, 24, 20, 15, 11, 7, 2, -2, -7, -11, -15, -20, -24, -27, -31, -34, -37, -40, -42, -44, -46, -47, -48, -49, -49, -49, -48, -47, -45, -44, -41, -39, -36, -33, -29, -25, -22, -17, -13, -9, -4, 0, 4, 9, 13, 17, 22, 25, 29, 33, 36, 39, 41, 44, 45, 47, 48, 49, 49, 49, 48, 47, 46, 44, 42, 40, 37, 34, 31, 27, 24, 20]"
35,75,"[0, 3, 6, 9, 12, 14, 17, 19, 22, 24, 26, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 34, 34, 33, 32, 30, 29, 27, 25, 23, 21, 18, 16, 13, 10, 7, 4, 1, -1, -4, -7, -10, -13, -16, -18, -21, -23, -25, -27, -29, -30, -32, -33, -34, -34, -35, -35, -35, -35, -34, -33, -32, -31, -30, -28, -26, -24, -22, -19, -17, -14, -12, -9, -6, -3, 0, 3, 6, 9, 12, 14, 17, 19, 22, 24, 26, 28, 30, 31, 32, 33, 34, 35, 35, 35, 35, 34, 34, 33, 32]"
46,44,"[0, 7, 13, 19, 25, 30, 35, 39, 42, 44, 46, 46, 46, 44, 42, 39, 35, 30, 25, 19, 13, 7, 0, -7, -13, -19, -25, -30, -35, -39, -42, -44, -46, -46, -46, -44, -42, -39, -35, -30, -25, -19, -13, -7, 0, 7, 13, 19, 25, 30, 35, 39, 42, 44, 46, 46, 46, 44, 42, 39, 35, 30, 25, 19, 13, 7, 0, -7, -13, -19, -25, -30, -35, -39, -42, -44, -46, -46, -46, -44, -42, -39, -35, -30, -25, -19, -13, -7, 0, 7, 13, 19, 25, 30, 35, 39, 42, 44, 46, 46]"
76,47,"[0, 10, 20, 30, 39, 47, 55, 61, 67, 71, 74, 76, 76, 75, 73, 69, 64, 58, 51, 43, 34, 25, 15, 5, -5, -15, -25, -34, -43, -51, -58, -64, -69, -73, -75, -76, -76, -74, -71, -67, -61, -55, -47, -39, -30, -20, -10, 0, 10, 20, 30, 39, 47, 55, 61, 67, 71, 74, 76, 76, 75, 73, 69, 64, 58, 51, 43, 34, 25, 15, 5, -5, -15, -25, -34, -43, -51, -58, -64, -69, -73, -75, -76, -76, -74, -71, -67, -61, -55, -47, -39, -30, -20, -10, 0, 10, 20, 30, 39, 47]"
50,89,"[0, 4, 7, 11, 14, 17, 21, 24, 27, 30, 32, 35, 37, 40, 42, 44, 45, 47, 48, 49, 49, 50, 50, 50, 50, 49, 48, 47, 46, 44, 43, 41, 39, 36, 34, 31, 28, 25, 22, 19, 16, 12, 9, 5, 2, -2, -5, -9, -12, -16, -19, -22, -25, -28, -31, -34, -36, -39, -41, -43, -44, -46, -47, -48, -49, -50, -50, -50, -50, -49, -49, -48, -47, -45, -44, -42, -40, -37, -35, -32, -30, -27, -24, -21, -17, -14, -11, -7, -4, 0, 4, 7, 11, 14, 17, 21, 24, 27, 30, 32]"
65,73,"[0, 6, 11, 17, 22, 27, 32, 37, 41, 45, 49, 53, 56, 58, 61, 62, 64, 65, 65, 65, 64, 63, 62, 60, 57, 54, 51, 47, 43, 39, 34, 30, 25, 19, 14, 8, 3, -3, -8, -14, -19, -25, -30, -34, -39, -43, -47, -51, -54, -57, -60, -62, -63, -64, -65, -65, -65, -64, -62, -61, -58, -56, -53, -49, -45, -41, -37, -32, -27, -22, -17, -11, -6, 0, 6, 11, 17, 22, 27, 32, 37, 41, 45, 49, 53, 56, 58, 61, 62, 64, 65, 65, 65, 64, 63, 62, 60, 57, 54, 51]"
38,47,"[0, 5, 10, 15, 19, 24, 27, 31, 33, 35, 37, 38, 38, 37, 36, 34, 32, 29, 25, 22, 17, 12, 8, 3, -3, -8, -12, -17, -22, -25, -29, -32, -34, -36, -37, -38, -38, -37, -35, -33, -31, -27, -24, -19, -15, -10, -5, 0, 5, 10, 15, 19, 24, 27, 31, 33, 35, 37, 38, 38, 37, 36, 34, 32, 29, 25, 22, 17, 12, 8, 3, -3, -8, -12, -17, -22, -25, -29, -32, -34, -36, -37, -38, -38, -37, -35, -33, -31, -27, -24, -19, -15, -10, -5, 0, 5, 10, 15, 19, 24]"
